"","playerid","Name","pr","adp","R","HR","RBI","RC","AVG","OPS","IP","SO","QS","ERA","WHIP","SVHD","Year","ESPNID","ESPNNAME"
"1432","10021","Mike Minor",6.190639402,"326",NA,NA,NA,NA,NA,NA,2.219282226,1.779867736,2.19134724,-0.003762393755,0.6795998689,-0.6756952743,2021,30624,"Mike Minor"
"1433","15440","Matthew Boyd",6.113563396,"281",NA,NA,NA,NA,NA,NA,2.078625387,2.19626476,1.991003407,-0.2519298859,0.775295002,-0.6756952743,2021,34401,"Matt Boyd"
"1434","15467","Marco Gonzales",6.09832788,"162",NA,NA,NA,NA,NA,NA,2.240607617,1.432870216,2.16656706,0.1969613131,0.7370169488,-0.6756952743,2021,33158,"Marco Gonzales"
"1435","13743","Max Fried",6.053154029,"84",NA,NA,NA,NA,NA,NA,1.836786371,1.723480639,1.839144972,0.9560618771,0.3733754433,-0.6756952743,2021,32685,"Max Fried"
"1436","19361","Corbin Burnes",6.012516591,"71",NA,NA,NA,NA,NA,NA,1.195663427,1.771192798,1.146570902,1.321014071,1.253770667,-0.6756952743,2021,39878,"Corbin Burnes"
"1437","9073","Kirby Yates",6.00615068,"120",NA,NA,NA,NA,NA,NA,-0.4168991668,0.1272920457,-0.7838174441,1.879390929,2.172443944,3.027740373,2021,32623,"Kirby Yates"
"1438","17085","Pablo Lopez",6.001418896,"152",NA,NA,NA,NA,NA,NA,1.702028045,1.480582375,1.597387113,0.8538752627,1.043241374,-0.6756952743,2021,39671,"Pablo Lopez"
"1439","2429","Corey Kluber",5.949806102,"148",NA,NA,NA,NA,NA,NA,1.545036864,1.523957065,1.667916688,0.5582639854,1.330326773,-0.6756952743,2021,30981,"Corey Kluber"
"1440","14120","Lance McCullers Jr.",5.901051929,"132",NA,NA,NA,NA,NA,NA,1.486051739,1.610706445,1.558857,1.145837018,0.775295002,-0.6756952743,2021,32764,"Lance McCullers"
"1441","19959","Jesus Luzardo",5.886497852,"112",NA,NA,NA,NA,NA,NA,1.325430704,1.380820588,1.299488561,1.226126501,1.330326773,-0.6756952743,2021,39667,"Jesus Luzardo"
"1442","17130","Raisel Iglesias",5.68632235,"104",NA,NA,NA,NA,NA,NA,-0.2367676672,0.06656747962,-0.7838174441,1.514438734,1.847080492,3.278820756,2021,33618,"Raisel Iglesias"
"1443","20099","Chris Paddack",5.641323676,"100",NA,NA,NA,NA,NA,NA,1.038218514,1.124909916,1.209392067,1.040000882,1.904497571,-0.6756952743,2021,35999,"Chris Paddack"
"1444","13431","Marcus Stroman",5.594551365,"198",NA,NA,NA,NA,NA,NA,1.80502515,1.272383863,1.85699268,0.9816085307,0.3542364167,-0.6756952743,2021,32815,"Marcus Stroman"
"1445","13774","Zach Eflin",5.583330627,"189",NA,NA,NA,NA,NA,NA,1.95929394,1.727818108,1.949843935,-0.0001128718127,0.6221827891,-0.6756952743,2021,32804,"Zach Eflin"
"1446","7882","Josh Lindblom",5.51958864,"292",NA,NA,NA,NA,NA,NA,1.821813224,1.753842922,1.809900961,-0.08040235455,0.8901291616,-0.6756952743,2021,30585,"Josh Lindblom"
"1447","10603","Chris Sale",5.497470103,"228",NA,NA,NA,NA,NA,NA,0.3258596868,0.8689992453,0.7051614234,1.737059573,2.536085449,-0.6756952743,2021,30948,"Chris Sale"
"1448","18684","Sandy Alcantara",5.492311635,"177",NA,NA,NA,NA,NA,NA,2.261933009,1.732155577,2.149531461,0.1677651375,-0.1433782749,-0.6756952743,2021,35241,"Sandy Alcantara"
"1449","11486","Robbie Ray",5.482384577,"301",NA,NA,NA,NA,NA,NA,1.858111763,2.803510421,1.840504812,-0.04755665707,-0.2964904877,-0.6756952743,2021,32175,"Robbie Ray"
"1450","13164","Eduardo Rodriguez",5.441357103,"#N/A",NA,NA,NA,NA,NA,NA,1.814099784,1.883966992,1.926012513,0.2918488836,0.2011242039,-0.6756952743,2021,32675,"Eduardo Rodriguez"
"1451","11828","James Paxton",5.349277987,"206",NA,NA,NA,NA,NA,NA,1.234684356,1.536969472,1.386458097,0.6896467753,1.177214561,-0.6756952743,2021,31980,"James Paxton"
"1452","9111","Brad Hand",5.325582695,"123",NA,NA,NA,NA,NA,NA,-0.2626303762,0.1359669837,-0.7838174441,1.437798774,1.770524385,3.027740373,2021,31077,"Brad Hand"
"1453","27458","Kwang-hyun Kim",5.205467509,"311",NA,NA,NA,NA,NA,NA,1.80502515,1.181297014,1.802789935,0.5655630293,0.5264876561,-0.6756952743,2021,42384,"Kwang-hyun Kim"
"1454","6655","Craig Kimbrel",5.202532588,"192",NA,NA,NA,NA,NA,NA,-0.3878603356,0.1793416737,-0.7838174441,1.481593037,1.559995093,3.153280564,2021,30653,"Craig Kimbrel"
"1455","14309","Frankie Montas",5.169951359,"183",NA,NA,NA,NA,NA,NA,1.501024886,1.454557561,1.543689946,0.6093572926,0.7370169488,-0.6756952743,2021,33249,"Frankie Montas"
"1456","8048","Will Smith",5.134031763,"93",NA,NA,NA,NA,NA,NA,-0.3034662325,0.1229545767,-0.7838174441,1.56188252,1.885358545,2.651119799,2021,31549,"Will Smith"
"1457","19979","Zach Plesac",5.096574925,"113",NA,NA,NA,NA,NA,NA,1.790052002,1.424195278,1.800196981,-0.03660809124,0.7944340286,-0.6756952743,2021,42169,"Zach Plesac"
"1458","12304","Chris Bassitt",5.077678074,"197",NA,NA,NA,NA,NA,NA,1.753753463,1.337445898,1.765414653,0.331993625,0.5647657093,-0.6756952743,2021,33148,"Chris Bassitt"
"1459","15873","Sean Manaea",5.067452166,"221",NA,NA,NA,NA,NA,NA,1.505562203,1.059847881,1.465047358,0.5546144635,1.158075534,-0.6756952743,2021,33244,"Sean Manaea"
"1460","9434","Dallas Keuchel",5.059704521,"187",NA,NA,NA,NA,NA,NA,2.214744908,1.194309421,2.220777704,0.2298070106,-0.1242392483,-0.6756952743,2021,31815,"Dallas Keuchel"
"1461","16502","Ryan Yarbrough",5.021010018,"271",NA,NA,NA,NA,NA,NA,1.738326584,1.10756004,1.688063503,0.2152089228,0.9475462414,-0.6756952743,2021,33735,"Ryan Yarbrough"
"1462","3096","Kenley Jansen",4.990020416,"114",NA,NA,NA,NA,NA,NA,-0.3139020625,-0.03753177646,-0.7838174441,1.072846579,1.961914651,3.090510469,2021,29630,"Kenley Jansen"
"1463","13449","Taylor Rogers",4.978488577,"203",NA,NA,NA,NA,NA,NA,-0.2444811067,-0.03319430746,-0.7838174441,1.926834714,1.713107305,2.400039416,2021,33671,"Taylor Rogers"
"1464","6397","Jake Odorizzi",4.717470728,"244",NA,NA,NA,NA,NA,NA,1.508738325,1.623718852,1.543751337,0.09477469869,0.6221827891,-0.6756952743,2021,31654,"Jake Odorizzi"
"1465","19680","Sixto Sanchez",4.716591474,"160",NA,NA,NA,NA,NA,NA,1.218350014,0.9036989973,1.249844917,1.072846579,0.9475462414,-0.6756952743,2021,36186,"Sixto Sanchez"
"1466","11847","Chris Martin",4.705231566,"313",NA,NA,NA,NA,NA,NA,-0.3379498445,-0.2370553506,-0.7838174441,1.54363491,2.057609784,2.462809511,2021,32903,"Chris Martin"
"1467","17496","Diego Castillo",4.695322104,"276",NA,NA,NA,NA,NA,NA,-0.1945706156,0.001505444568,-0.7838174441,1.996175631,1.46429996,2.211729129,2021,39103,"Diego Castillo"
"1468","14986","Giovanny Gallegos",4.658786639,"258",NA,NA,NA,NA,NA,NA,-0.2989289151,-0.002832024435,-0.7838174441,1.616625349,2.229861024,1.89787865,2021,36050,"Giovanny Gallegos"
"1469","16358","Tyler Mahle",4.534931333,"213",NA,NA,NA,NA,NA,NA,1.532786107,1.697455825,1.597148809,-0.04755665707,0.4307925231,-0.6756952743,2021,34973,"Tyler Mahle"
"1470","14765","Julio Urias",4.531303191,"125",NA,NA,NA,NA,NA,NA,1.109454397,1.1552722,0.9040416817,0.9268657016,0.9858242946,-0.5501550829,2021,33223,"Julio Urias"
"1471","19951","Ian Anderson",4.455971475,"143",NA,NA,NA,NA,NA,NA,1.311818752,1.5890191,1.465840644,0.6786982095,0.08629004433,-0.6756952743,2021,40916,"Ian Anderson"
"1472","18383","Mike Soroka",4.434252103,"178",NA,NA,NA,NA,NA,NA,1.311818752,0.7605625202,1.443915789,0.8757723944,0.7178779221,-0.6756952743,2021,34984,"Mike Soroka"
"1473","17998","Peter Fairbanks",4.371956442,"#N/A",NA,NA,NA,NA,NA,NA,-0.2263318372,0.1663292667,-0.7838174441,1.63852248,1.177214561,2.400039416,2021,42180,"Peter Fairbanks"
"1474","15816","Devin Williams",4.353531338,"163",NA,NA,NA,NA,NA,NA,-0.2050064456,0.3875401859,-0.7838174441,2.076465114,1.043241374,1.835108554,2021,33224,"Devin Williams"
"1475","20633","Yusei Kikuchi",4.339707455,"#N/A",NA,NA,NA,NA,NA,NA,1.683878776,1.350458305,1.605852534,0.1166718303,0.2585412837,-0.6756952743,2021,41415,"Yusei Kikuchi"
"1476","18679","Freddy Peralta",4.337750247,"#N/A",NA,NA,NA,NA,NA,NA,0.7782302287,1.424195278,0.01249668291,0.8137305214,1.043241374,0.2658561614,2021,39825,"Freddy Peralta"
"1477","11426","Drew Pomeranz",4.253562246,"188",NA,NA,NA,NA,NA,NA,-0.2912154756,0.1229545767,-0.7838174441,1.547284432,0.7561559754,2.902200181,2021,31010,"Drew Pomeranz"
"1478","14771","Emilio Pagan",4.216832743,"#N/A",NA,NA,NA,NA,NA,NA,-0.2608154492,-0.01584443145,-0.7838174441,1.226126501,2.153304917,1.89787865,2021,33403,"Emilio Pagan"
"1479","15552","Chad Green",4.145892973,"308",NA,NA,NA,NA,NA,NA,-0.2050064456,0.2530786468,-0.7838174441,1.50713969,2.229861024,1.144637501,2021,33325,"Chad Green"
"1480","3184","David Price",4.104809903,"201",NA,NA,NA,NA,NA,NA,0.952009484,1.025148129,1.225438315,0.649502034,0.9284072148,-0.6756952743,2021,28958,"David Price"
"1481","5524","Madison Bumgarner",3.987853147,"287",NA,NA,NA,NA,NA,NA,2.009204431,1.411182871,2.032145505,-1.047525669,0.2585412837,-0.6756952743,2021,29949,"Madison Bumgarner"
"1482","13549","Richard Rodriguez",3.957950503,"220",NA,NA,NA,NA,NA,NA,-0.2263318372,-0.03753177646,-0.7838174441,0.9560618771,1.272909694,2.77665999,2021,35243,"Richard Rodgruez"
"1483","6398","Trevor May",3.953372988,"332",NA,NA,NA,NA,NA,NA,-0.2971139882,0.1793416737,-0.7838174441,1.503490169,1.579134119,1.772338459,2021,31263,"Trevor May"
"1484","19716","Dustin May",3.936876744,"223",NA,NA,NA,NA,NA,NA,0.7809526191,0.6347759191,0.4609986018,1.29911694,1.311187747,-0.5501550829,2021,40937,"Dustin May"
"1485","16269","John Means",3.851294526,"264",NA,NA,NA,NA,NA,NA,1.641681724,1.163947138,1.566513684,-0.5438916413,0.6987388955,-0.6756952743,2021,39948,"John Means"
"1486","5372","Michael Pineda",3.831008038,"245",NA,NA,NA,NA,NA,NA,1.425251686,1.124909916,1.52798031,-0.2701774956,0.6987388955,-0.6756952743,2021,30937,"Michael Pineda"
"1487","6941","Joakim Soria",3.774871205,"217",NA,NA,NA,NA,NA,NA,-0.3152632577,-0.1806682536,-0.7838174441,1.065547535,1.024102348,2.964970277,2021,28688,"Joakim Soria"
"1488","11762","Noah Syndergaard",3.727822618,"241",NA,NA,NA,NA,NA,NA,0.5150658212,0.522001725,0.8721227997,1.087444667,1.40688288,-0.6756952743,2021,31730,"Noah Syndergaard"
"1489","9803","Miles Mikolas",3.716383656,"#N/A",NA,NA,NA,NA,NA,NA,0.9973826577,0.4352523449,1.182929223,0.5801611171,1.196353587,-0.6756952743,2021,32116,"Miles Mikolas"
"1490","16933","Elieser Hernandez",3.6921607,"306",NA,NA,NA,NA,NA,NA,1.07905437,1.229009173,1.200839005,-0.06945378872,0.9284072148,-0.6756952743,2021,39836,"Elieser Hernandez"
"1491","19479","Aaron Civale",3.670479791,"202",NA,NA,NA,NA,NA,NA,1.588595111,1.046835474,1.693352225,-0.3942612416,0.4116534965,-0.6756952743,2021,40934,"Aaron Civale"
"1492","19867","Griffin Canning",3.614865888,"#N/A",NA,NA,NA,NA,NA,NA,1.266445578,1.24202158,1.408023871,-0.09500044232,0.4690705763,-0.6756952743,2021,41065,"Griffin Canning"
"1493","15890","Luis Severino",3.588130126,"286",NA,NA,NA,NA,NA,NA,0.2655133658,0.4482647519,0.6837200603,1.229776023,1.636551199,-0.6756952743,2021,33263,"Luis Severino"
"1494","11760","Drew Smyly",3.587230448,"#N/A",NA,NA,NA,NA,NA,NA,1.023245367,1.428532747,1.260117588,0.0436813915,0.5073486295,-0.6756952743,2021,31816,"Drew Smyly"
"1495","13050","Anthony DeSclafani",3.572630729,"#N/A",NA,NA,NA,NA,NA,NA,1.390768074,1.103222571,1.444897494,-0.02565952541,0.3350973901,-0.6756952743,2021,33180,"Anthony DeSclafani"
"1496","15734","Brad Keller",3.555538423,"#N/A",NA,NA,NA,NA,NA,NA,2.007843236,0.9557486254,1.966332463,-0.1533927934,-0.5452978335,-0.6756952743,2021,35292,"Brad Keller"
"1497","13781","Alex Wood",3.551423199,"#N/A",NA,NA,NA,NA,NA,NA,0.9533706792,0.7562250512,0.8037691052,0.7991324336,0.8518511084,-0.6129251786,2021,32620,"Alex Wood"
"1498","6345","Chris Archer",3.536074393,"327",NA,NA,NA,NA,NA,NA,1.191126109,1.406845402,1.367209726,0.007186172072,0.2394022571,-0.6756952743,2021,31003,"Chris Archer"
"1499","11423","Jose Quintana",3.499244726,"#N/A",NA,NA,NA,NA,NA,NA,1.554111499,1.224671704,1.612889946,-0.303023193,0.08629004433,-0.6756952743,2021,32106,"Jose Quintana"
"1500","6893","Johnny Cueto",3.471900251,"#N/A",NA,NA,NA,NA,NA,NA,1.702028045,1.207321828,1.782292796,-0.4198078952,-0.1242392483,-0.6756952743,2021,28955,"Johnny Cueto"
"1501","7550","Jake McGee",3.465481329,"268",NA,NA,NA,NA,NA,NA,-0.3669886757,-0.1459685016,-0.7838174441,1.01810375,1.40688288,2.33726932,2021,28959,"Jake McGee"
"1502","20367","Brusdar Graterol",3.451621376,"304",NA,NA,NA,NA,NA,NA,-0.3651737488,-0.3932042348,-0.7838174441,1.904937582,1.253770667,1.835108554,2021,40965,"Brusdar Graterol"
"1503","9132","Nathan Eovaldi",3.382940144,"267",NA,NA,NA,NA,NA,NA,1.18341267,1.202984359,1.296301568,-0.05485570095,0.4307925231,-0.6756952743,2021,31174,"Nate Eovaldi"
"1504","16258","Aaron Bummer",3.333391065,"#N/A",NA,NA,NA,NA,NA,NA,-0.2925766708,-0.2153680056,-0.7838174441,2.102011767,0.8135730552,1.709568363,2021,36131,"Aaron Bummer"
"1505","12572","Blake Treinen",3.331925672,"328",NA,NA,NA,NA,NA,NA,-0.2245169103,-0.1806682536,-0.7838174441,1.602027261,0.8327120818,2.086188937,2021,32185,"Blake Treinen"
"1506","16207","Spencer Turnbull",3.328637242,"#N/A",NA,NA,NA,NA,NA,NA,1.581335403,1.324433491,1.605863983,-0.1533927934,-0.3539075675,-0.6756952743,2021,33732,"Spencer Turnbull"
"1507","12863","Matt Barnes",3.324281638,"216",NA,NA,NA,NA,NA,NA,-0.2517408145,0.2010290187,-0.7838174441,0.8319781311,0.04801199113,3.278820756,2021,32147,"Matt Barnes"
"1508","12760","Rafael Montero",3.31652006,"174",NA,NA,NA,NA,NA,NA,-0.3080035499,-0.1112687495,-0.7838174441,0.8283286092,0.8518511084,2.839430086,2021,32631,"Rafael Montero"
"1509","18413","Jose Urquidy",3.305401031,"205",NA,NA,NA,NA,NA,NA,1.221072404,0.8820116523,1.370136637,-0.2482803639,0.7561559754,-0.6756952743,2021,35759,"Jose Urquidy"
"1510","13183","Zach Davies",3.284745262,"255",NA,NA,NA,NA,NA,NA,1.79458932,0.9340612803,1.813947424,-0.2665279736,-0.3156295143,-0.6756952743,2021,33829,"Zach Davies"
"1511","5003","Jake Diekman",3.281830893,"#N/A",NA,NA,NA,NA,NA,NA,-0.2730662061,0.1489793907,-0.7838174441,1.893989016,0.3350973901,1.960648746,2021,32178,"Jake Diekman"
"1512","11804","Hector Neris",3.262401451,"291",NA,NA,NA,NA,NA,NA,-0.2413049845,0.07957988663,-0.7838174441,0.6422029901,0.8518511084,2.713889894,2021,32377,"Hector Neris"
"1513","14524","Jose Leclerc",3.253854076,"254",NA,NA,NA,NA,NA,NA,-0.2971139882,0.2097039567,-0.7838174441,1.226126501,0.3733754433,2.525579607,2021,33926,"Jose Leclerc"
"1514","10123","Kyle Gibson",3.241852213,"#N/A",NA,NA,NA,NA,NA,NA,1.98787904,1.489257313,1.940769754,-0.6679753873,-0.8323832325,-0.6756952743,2021,31053,"Kyle Gibson"
"1515","16918","Luke Weaver",3.240295962,"#N/A",NA,NA,NA,NA,NA,NA,1.228785844,1.211659297,1.322146258,-0.2008365787,0.3542364167,-0.6756952743,2021,33770,"Luke Weaver"
"1516","11674","Jameson Taillon",3.180864198,"208",NA,NA,NA,NA,NA,NA,1.125788739,0.7865873342,1.288376367,0.01448521596,0.6413218157,-0.6756952743,2021,31258,"Jameson Taillon"
"1517","16511","Jordan Montgomery",3.177624363,"259",NA,NA,NA,NA,NA,NA,0.9533706792,0.8950240593,1.114573191,0.3064469714,0.5839047359,-0.6756952743,2021,38173,"Jordan Montgomery"
"1518","3542","Danny Duffy",3.130801826,"#N/A",NA,NA,NA,NA,NA,NA,1.637144407,1.28539627,1.650624406,-0.6424287337,-0.1242392483,-0.6756952743,2021,31114,"Danny Duffy"
"1519","12447","Seth Lugo",3.100795165,"#N/A",NA,NA,NA,NA,NA,NA,-0.03576450763,0.1750042047,-0.3480644614,1.076496101,1.904497571,0.3286262571,2021,34873,"Seth Lugo"
"1520","2233","Adam Wainwright",3.062152108,"282",NA,NA,NA,NA,NA,NA,1.540499547,1.007798253,1.674145249,-0.2263832323,-0.2582124345,-0.6756952743,2021,5403,"Adam Wainwright"
"1521","11836","Taijuan Walker",3.019237118,"#N/A",NA,NA,NA,NA,NA,NA,1.219711209,0.9687610324,1.332694452,0.08747565481,0.08629004433,-0.6756952743,2021,31864,"Taijuan Walker"
"1522","12918","Archie Bradley",3.008539332,"257",NA,NA,NA,NA,NA,NA,-0.1777825413,-0.007169493439,-0.7838174441,0.8976695261,0.6795998689,2.400039416,2021,32518,"Archie Bradley"
"1523","25377","Brady Singer",2.88644258,"300",NA,NA,NA,NA,NA,NA,1.455651712,0.9167114043,1.452808692,-0.1387947056,-0.1242392483,-0.6756952743,2021,41172,"Brady Singer"
"1524","11156","Merrill Kelly",2.868983875,"#N/A",NA,NA,NA,NA,NA,NA,1.437502443,1.059847881,1.548640831,-0.5110459438,0.009733937927,-0.6756952743,2021,32968,"Merrill Kelly"
"1525","13758","Tyler Duffey",2.848852683,"#N/A",NA,NA,NA,NA,NA,NA,-0.2580930588,-0.09391887351,-0.7838174441,0.8575247847,1.29204872,1.835108554,2021,33668,"Tyler Duffey"
"1526","14375","Amir Garrett",2.844047116,"285",NA,NA,NA,NA,NA,NA,-0.3139020625,0.09259229364,-0.7838174441,0.8246790872,0.3733754433,2.651119799,2021,33652,"Amir Garrett"
"1527","13942","Brent Suter",2.838215402,"#N/A",NA,NA,NA,NA,NA,NA,-0.09928695082,-0.05054418347,-0.5396493995,1.109341799,1.713107305,0.7052468314,2021,36023,"Brent Suter"
"1528","17285","Justus Sheffield",2.819777773,"#N/A",NA,NA,NA,NA,NA,NA,1.584057794,1.181297014,1.559048677,-0.07310331066,-0.7558271261,-0.6756952743,2021,33815,"Justus Sheffield"
"1529","7410","J.A. Happ",2.81129193,"#N/A",NA,NA,NA,NA,NA,NA,1.283233652,0.9383987493,1.416564265,-0.3906117197,0.2394022571,-0.6756952743,2021,28817,"J.A. Happ"
"1530","11682","Carlos Martinez",2.790021681,"#N/A",NA,NA,NA,NA,NA,NA,1.210636574,0.8603243073,1.351230185,0.1677651375,-0.1242392483,-0.6756952743,2021,31340,"Carlos Martinez"
"1531","19618","Jordan Hicks",2.719680752,"218",NA,NA,NA,NA,NA,NA,-0.5121828316,-0.3368171377,-0.7838174441,1.963329933,0.6795998689,1.709568363,2021,37909,"Jordan Hicks"
"1532","12095","Yimi Garcia",2.576640303,"#N/A",NA,NA,NA,NA,NA,NA,-0.3275140146,-0.2327178816,-0.7838174441,0.6786982095,1.40688288,1.835108554,2021,32888,"Yimi Garcia"
"1533","14875","Caleb Smith",2.555572562,"275",NA,NA,NA,NA,NA,NA,1.230147039,1.41552034,1.371491321,-0.7190686945,-0.06682216847,-0.6756952743,2021,36081,"Caleb Smith"
"1534","6661","Alex Colome",2.523458364,"179",NA,NA,NA,NA,NA,NA,-0.2653527666,-0.4062166418,-0.7838174441,0.645852512,0.4307925231,2.902200181,2021,31255,"Alex Colome"
"1535","13470","Lucas Sims",2.503474843,"#N/A",NA,NA,NA,NA,NA,NA,-0.07024811965,0.4092275309,-0.5094657945,0.200610835,0.4499315497,2.023418841,2021,32807,"Lucas Sims"
"1536","2717","Rick Porcello",2.490461145,"#N/A",NA,NA,NA,NA,NA,NA,1.156188766,0.7432126442,1.344250325,-0.4891488121,0.4116534965,-0.6756952743,2021,29966,"Rick Porcello"
"1537","11189","Vince Velasquez",2.477090862,"#N/A",NA,NA,NA,NA,NA,NA,0.977872193,1.263708925,1.084227758,-0.3358688905,0.1628461507,-0.6756952743,2021,31878,"Vincent Velasquez"
"1538","19388","Tony Gonsolin",2.390577023,"273",NA,NA,NA,NA,NA,NA,0.4574418906,0.5914012291,-0.0268738403,0.5509649415,0.9284072148,-0.1107644129,2021,38958,"Tony Gonsolin"
"1539","18000","Triston McKenzie",2.38285686,"186",NA,NA,NA,NA,NA,NA,0.8099914503,0.9253863423,0.937431934,-0.2555794078,0.6413218157,-0.6756952743,2021,34954,"Triston McKenzie"
"1540","13361","Steven Matz",2.380544438,"#N/A",NA,NA,NA,NA,NA,NA,1.178875353,1.081535226,1.314497332,-0.5475411632,0.02887296453,-0.6756952743,2021,33106,"Steven Matz"
"1541","10745","Trevor Rosenthal",2.358332163,"131",NA,NA,NA,NA,NA,NA,-0.3878603356,0.06223001062,-0.7838174441,0.9524123552,-0.4496027005,2.964970277,2021,31945,"Trevor Rosenthal"
"1542","13801","Austin Adams",2.34868661,"#N/A",NA,NA,NA,NA,NA,NA,-0.5212574663,0.005842913572,-0.7838174441,2.080114635,0.7370169488,0.8307870228,2021,31660,"Austin Adams"
"1543","16122","Jordan Romano",2.327103246,"#N/A",NA,NA,NA,NA,NA,NA,-0.3470244793,-0.1025938115,-0.7838174441,0.7480391264,0.8518511084,1.960648746,2021,36380,"Jordan Romano"
"1544","14696","Keone Kela",2.309266548,"#N/A",NA,NA,NA,NA,NA,NA,-0.7100098689,-0.4192290488,-0.7838174441,1.872091885,1.770524385,0.57970664,2021,33497,"Keone Kela"
"1545","17594","Mitch Keller",2.271386849,"#N/A",NA,NA,NA,NA,NA,NA,1.112176787,1.072860288,1.183539716,-0.02930904735,-0.3921856207,-0.6756952743,2021,33722,"Mitch Keller"
"1546","20160","Nate Pearson",2.255147041,"278",NA,NA,NA,NA,NA,NA,0.8385765497,0.8386369623,0.9532728167,0.00353665013,0.2968193369,-0.6756952743,2021,39646,"Nate Pearson"
"1547","17295","Framber Valdez",2.178380029,"212",NA,NA,NA,NA,NA,NA,0.329035809,0.4135649999,0.6715762439,1.123939887,0.3159583635,-0.6756952743,2021,36581,"Framber Valdez"
"1548","13273","Ross Stripling",2.164422106,"#N/A",NA,NA,NA,NA,NA,NA,0.9007377977,0.7215252992,0.2741491549,-0.06580426678,0.5073486295,-0.1735345086,2021,32789,"Ross Stripling"
"1549","18655","A.J. Minter",2.10942766,"#N/A",NA,NA,NA,NA,NA,NA,-0.3533767236,-0.1112687495,-0.7838174441,1.277219808,0.6221827891,1.45848798,2021,36133,"A.J. Minter"
"1550","22286","Trevor Rogers",2.080721749,"#N/A",NA,NA,NA,NA,NA,NA,0.6298599507,0.6564632641,0.8484960363,0.4013345419,0.2202632305,-0.6756952743,2021,39640,"Trevor Rogers"
"1551","18525","Dylan Cease",2.078536884,"#N/A",NA,NA,NA,NA,NA,NA,1.336320265,1.237684111,1.451557937,-0.4198078952,-0.8515222591,-0.6756952743,2021,34943,"Dylan Cease"
"1552","3192","Will Harris",2.051442194,"476",NA,NA,NA,NA,NA,NA,-0.407824532,-0.3671794207,-0.7838174441,1.204229369,0.9475462414,1.45848798,2021,32566,"Will Harris"
"1553","12804","Matt Wisler",2.020636056,"#N/A",NA,NA,NA,NA,NA,NA,-0.1324093676,-0.02018190045,-0.5602679917,0.6604505998,0.9284072148,1.144637501,2021,32802,"Matt Wisler"
"1554","14966","Reyes Moronta",2.01547851,"#N/A",NA,NA,NA,NA,NA,NA,-0.3910364578,-0.0852439355,-0.7838174441,1.127589408,0.1245680975,2.023418841,2021,36069,"Reyes Moronta"
"1555","12880","Tyler Anderson",2.00606429,"590",NA,NA,NA,NA,NA,NA,1.402565099,0.9210488733,1.472158012,-0.7409658262,-0.3730465941,-0.6756952743,2021,32151,"Tyler Anderson"
"1556","12718","Adrian Houser",1.928517761,"#N/A",NA,NA,NA,NA,NA,NA,0.8780512109,0.5957386981,0.9374345459,0.1641156156,0.02887296453,-0.6756952743,2021,32157,"Adrian Houser"
"1557","7982","Anthony Bass",1.925421936,"319",NA,NA,NA,NA,NA,NA,-0.2925766708,-0.4105541108,-0.7838174441,0.4889230685,0.3350973901,2.588349703,2021,31144,"Anthony Bass"
"1558","17578","Jonathan Brubaker",1.892317153,"#N/A",NA,NA,NA,NA,NA,NA,0.9415736541,0.6868255471,0.810528693,0.1714146595,-0.1051002217,-0.6129251786,2021,41460,"JT Brubaker"
"1559","16233","Tejay Antone",1.891464562,"#N/A",NA,NA,NA,NA,NA,NA,0.8249645976,0.7952622722,0.4769110008,0.1495175278,-0.1816563281,-0.1735345086,2021,42355,"Tejay Antone"
"1560","15451","Mike Mayers",1.811350828,"#N/A",NA,NA,NA,NA,NA,NA,-0.233591545,-0.04186924547,-0.7838174441,0.4378297613,0.6604608423,1.772338459,2021,NA,""
"1561","18064","Phil Maton",1.797329562,"#N/A",NA,NA,NA,NA,NA,NA,-0.3470244793,-0.09825634251,-0.7838174441,0.901319048,1.043241374,1.081867406,2021,36161,"Phil Maton"
"1562","14993","Scott Barlow",1.764967788,"#N/A",NA,NA,NA,NA,NA,NA,-0.1882183713,0.09692976265,-0.7838174441,0.5655630293,0.2394022571,1.835108554,2021,32156,"Scott Barlow"
"1563","17149","Domingo German",1.747483032,"265",NA,NA,NA,NA,NA,NA,0.5813106548,0.7128503612,0.6203296018,-0.2336822761,0.6795998689,-0.6129251786,2021,33660,"Domingo German"
"1564","22267","Tarik Skubal",1.731784035,"#N/A",NA,NA,NA,NA,NA,NA,0.6933823939,0.8776741833,0.8417351714,-0.3212708028,0.3159583635,-0.6756952743,2021,NA,"Tarik Skubal"
"1565","19409","Dane Dunning",1.699608473,"#N/A",NA,NA,NA,NA,NA,NA,0.9052751151,0.7215252992,1.039758191,-0.1095985301,-0.1816563281,-0.6756952743,2021,36080,"Dane Dunning"
"1566","4020","Yusmeiro Petit",1.68543164,"495",NA,NA,NA,NA,NA,NA,-0.199107933,-0.3715168897,-0.7838174441,0.4852735465,1.598273146,0.9563272143,2021,6470,"Yusmeiro Petit"
"1567","13435","Pierce Johnson",1.67100752,"#N/A",NA,NA,NA,NA,NA,NA,-0.3864991404,-0.09825634251,-0.7838174441,1.175033194,0.870990135,0.8935571186,2021,32777,"Pierce Johnson"
"1568","17995","Logan Webb",1.657849989,"#N/A",NA,NA,NA,NA,NA,NA,0.7795914239,0.478627035,0.9495608895,0.3648393224,-0.2390734079,-0.6756952743,2021,41216,"Logan Webb"
